L,R,C,A,O,S,M,Total,Highest,Lat,Long
434,7,17,0,2,22,5,487,L,32.59256197600007,35.07951650800004
20,120,9,0,105,8,2,264,R,32.59256197600007,35.165504018000036
130,21,32,3,1,6,4,197,L,32.58015074800005,35.18700089500004
194,1251,266,10,289,335,44,2389,R,32.59256197600007,35.29448528200004
127,32,43,0,3,3,1,209,L,32.59256197600007,35.42346654700003
235,45,61,1,0,10,6,358,L,32.58015074800005,35.444963425000026
135,9,25,0,0,7,2,178,L,32.59256197600007,35.552447812000025
190,22,16,0,2,12,7,249,L,32.60497320400003,34.92903836500005
122,58,71,1,7,7,4,270,L,32.61738443200005,34.95053524300005
63,64,20,0,12,5,5,169,R,32.61738443200005,34.993528998000045
60,60,33,0,12,6,1,172,L,32.60497320400003,35.01502587500005
270,10,20,2,0,17,6,325,L,32.60497320400003,35.05801963000005
26,177,17,0,52,5,23,300,R,32.61738443200005,35.07951650800004
672,34,57,1,5,19,9,797,L,32.60497320400003,35.101013385000044
518,8,26,0,1,13,4,570,L,32.60497320400003,35.14400714000004
190,67,63,0,3,14,3,340,L,32.61738443200005,35.208497772000044
551,1986,417,3,490,122,36,3605,R,32.60497320400003,35.272988405000035
929,2153,557,2,454,122,64,4281,R,32.61738443200005,35.29448528200004
473,116,67,2,15,13,9,695,L,32.60497320400003,35.31598216000003
374,1705,358,52,272,333,40,3134,R,32.61738443200005,35.33747903700004
152,2,0,272,25,60,17,528,A,32.61738443200005,35.380472792000035
273,19,0,166,0,12,5,475,L,32.60497320400003,35.444963425000026
218,29,21,0,1,7,5,281,L,32.61738443200005,35.552447812000025
96,21,26,0,1,3,5,152,L,32.62979566000007,34.92903836500005
68,174,24,0,58,4,1,329,R,32.64220688800003,34.95053524300005
108,51,33,1,13,11,2,219,L,32.64220688800003,34.993528998000045
10,98,3,1,205,4,5,326,O,32.62979566000007,35.05801963000005
630,1377,662,2,143,150,40,3004,R,32.64220688800003,35.07951650800004
494,28,24,4,2,18,8,578,L,32.64220688800003,35.12251026300004
478,107,77,1,54,21,8,746,L,32.64220688800003,35.29448528200004
656,2427,252,16,649,223,68,4291,R,32.62979566000007,35.31598216000003
225,387,104,3,86,21,5,831,R,32.64220688800003,35.33747903700004
409,4,1,110,4,0,4,532,L,32.62979566000007,35.35897591500003
13,7,1,195,0,1,20,237,A,32.62979566000007,35.40196967000003
187,1,1,216,56,3,30,494,A,32.64220688800003,35.42346654700003
373,10,20,1,0,7,1,412,L,32.62979566000007,35.444963425000026
369,130,49,1,12,12,7,580,L,32.66702934400007,34.95053524300005
683,2459,524,3,676,620,50,5015,R,32.65461811600005,35.101013385000044
308,91,134,0,31,15,10,589,L,32.66702934400007,35.12251026300004
68,49,18,0,4,8,1,148,L,32.65461811600005,35.18700089500004
518,64,54,1,1,15,8,661,L,32.66702934400007,35.208497772000044
345,22,34,2,1,21,3,428,L,32.65461811600005,35.22999465000004
771,1782,425,10,622,126,42,3778,R,32.66702934400007,35.25149152700004
104,111,43,0,8,2,2,270,R,32.66702934400007,35.29448528200004
100,16,18,0,4,26,2,166,L,32.65461811600005,35.35897591500003
340,25,43,0,1,19,4,432,L,32.66702934400007,35.42346654700003
62,27,36,0,6,2,3,136,L,32.65461811600005,35.444963425000026
88,326,32,0,128,14,29,617,R,32.66702934400007,35.552447812000025
216,42,34,0,10,11,3,316,L,32.65461811600005,35.57394468900003
161,19,27,0,7,13,2,229,L,32.66702934400007,35.59544156700008
132,312,67,0,144,14,3,672,R,32.67944057200003,34.92903836500005
354,639,232,6,303,92,25,1651,R,32.69185180000005,34.95053524300005
40,56,3,13,125,1,1,239,O,32.69185180000005,34.993528998000045
691,244,37,70,184,57,11,1294,L,32.69185180000005,35.03652275300004
138,109,117,1,9,16,11,401,L,32.69185180000005,35.12251026300004
274,53,56,0,5,16,5,409,L,32.67944057200003,35.14400714000004
873,989,491,2,97,55,26,2533,R,32.69185180000005,35.165504018000036
0,0,0,0,0,0,0,0,L,32.67944057200003,35.18700089500004
216,120,61,1,2,5,13,418,L,32.69185180000005,35.208497772000044
1057,3652,796,18,1265,481,67,7336,R,32.67944057200003,35.22999465000004
189,661,183,4,179,51,9,1276,R,32.69185180000005,35.25149152700004
2066,298,14,17347,193,29,324,20271,A,32.69185180000005,35.29448528200004
641,1250,184,2286,60,195,85,4701,A,32.67944057200003,35.31598216000003
253,31,1,2178,92,1,143,2699,A,32.69185180000005,35.380472792000035
218,29,2,621,136,11,75,1092,A,32.67944057200003,35.40196967000003
251,178,119,1,18,16,13,596,L,32.69185180000005,35.42346654700003
873,48,93,1,6,61,14,1096,L,32.67944057200003,35.57394468900003
409,28,63,0,3,12,8,523,L,32.69185180000005,35.59544156700008
114,19,24,0,4,10,3,174,L,32.70426302800007,34.97203212000005
1816,685,87,198,494,237,48,3565,L,32.70426302800007,35.05801963000005
64,172,21,1,9,5,3,275,R,32.70426302800007,35.101013385000044
2327,1238,818,22,149,144,68,4766,L,32.71667425600003,35.12251026300004
34,62,4,0,128,5,5,238,O,32.70426302800007,35.14400714000004
150,138,48,1,27,9,5,378,L,32.71667425600003,35.165504018000036
200,80,68,180,2,6,6,542,L,32.70426302800007,35.18700089500004
490,124,195,2,15,9,11,846,L,32.70426302800007,35.22999465000004
610,158,236,941,131,16,21,2113,A,32.71667425600003,35.25149152700004
434,67,40,1523,43,13,30,2150,A,32.70426302800007,35.272988405000035
416,41,2,3159,17,6,96,3737,A,32.71667425600003,35.29448528200004
3081,8138,1920,4075,643,1062,281,19200,R,32.70426302800007,35.31598216000003
415,2148,567,114,75,318,47,3684,R,32.71667425600003,35.33747903700004
124,62,34,0,6,11,4,241,L,32.71667425600003,35.46646030200003
130,447,176,2,424,23,17,1219,R,32.71667425600003,35.50945405700003
378,128,91,1,27,20,13,658,L,32.71667425600003,35.552447812000025
477,45,70,1,6,23,6,628,L,32.70426302800007,35.57394468900003
111,29,14,0,1,11,1,167,L,32.71667425600003,35.59544156700008
92,19,24,0,3,6,1,145,L,32.70426302800007,35.61693844400003
238,15,28,0,4,9,6,300,L,32.74149671200007,34.95053524300005
83,163,36,0,66,9,5,362,R,32.72908548400005,34.97203212000005
66,24,24,0,2,8,2,126,L,32.72908548400005,35.01502587500005
1497,499,139,680,260,109,31,3215,L,32.72908548400005,35.05801963000005
638,91,79,1,51,24,9,893,L,32.74149671200007,35.07951650800004
343,6,22,0,0,19,3,393,L,32.72908548400005,35.101013385000044
1205,520,337,426,84,60,47,2679,L,32.72908548400005,35.14400714000004
405,93,25,415,179,22,41,1180,A,32.74149671200007,35.165504018000036
172,72,49,0,0,12,7,312,L,32.72908548400005,35.18700089500004
493,90,7,441,105,87,23,1246,L,32.72908548400005,35.22999465000004
347,115,139,0,1,7,15,624,L,32.74149671200007,35.25149152700004
572,96,1,3055,33,61,121,3939,A,32.72908548400005,35.31598216000003
572,464,120,6399,127,131,227,8040,A,32.74149671200007,35.33747903700004
477,64,1,2715,58,2,170,3487,A,32.72908548400005,35.35897591500003
133,13,22,1,1,5,3,178,L,32.72908548400005,35.40196967000003
5,86,9,0,112,0,3,215,O,32.74149671200007,35.42346654700003
421,47,7,168,14,6,4,667,L,32.72908548400005,35.444963425000026
9,67,2,1,163,3,3,248,O,32.74149671200007,35.50945405700003
82,71,42,0,13,2,2,212,L,32.74149671200007,35.552447812000025
110,97,39,1,10,6,6,269,L,32.72908548400005,35.57394468900003
49,15,15,1,3,0,3,86,L,32.72908548400005,35.61693844400003
103,23,24,0,0,9,3,162,L,32.72908548400005,35.659932199000025
14,17,10,0,3,2,4,50,R,32.76631916700006,34.95053524300005
1025,5470,464,19,1565,273,128,8944,R,32.753907939000044,34.97203212000005
3609,2394,1995,18,300,228,80,8624,L,32.76631916700006,34.993528998000045
698,515,378,8,133,44,14,1790,L,32.753907939000044,35.01502587500005
1845,4979,1977,26,801,590,111,10329,R,32.76631916700006,35.03652275300004
162,590,172,2,2525,41,9,3501,O,32.753907939000044,35.101013385000044
50,10,0,429,12,26,30,557,A,32.76631916700006,35.12251026300004
451,215,257,1,9,18,13,964,L,32.753907939000044,35.14400714000004
167,49,6,181,3,6,5,417,A,32.76631916700006,35.165504018000036
159,133,6,336,144,74,64,916,A,32.753907939000044,35.18700089500004
378,108,125,5,6,13,8,643,L,32.753907939000044,35.22999465000004
32,185,4,0,207,15,5,448,O,32.76631916700006,35.29448528200004
303,30,0,3148,85,1,62,3629,A,32.76631916700006,35.380472792000035
55,108,46,1,10,10,7,237,R,32.753907939000044,35.40196967000003
58,730,47,4,575,47,11,1472,R,32.76631916700006,35.50945405700003
46,235,32,1,73,7,9,403,R,32.753907939000044,35.53095093400003
61,25,17,1,0,6,5,115,L,32.753907939000044,35.659932199000025
0,0,0,0,0,0,0,0,L,32.76631916700006,35.72442283200007
930,801,504,3,126,63,18,2445,L,32.778730395000025,34.97203212000005
7581,5996,4047,66,1196,706,192,19784,L,32.791141623000044,34.993528998000045
5263,5741,3198,35,1612,739,185,16773,R,32.778730395000025,35.01502587500005
32,190,18,0,142,9,0,391,R,32.791141623000044,35.07951650800004
591,75,71,1,3,30,11,782,L,32.791141623000044,35.12251026300004
252,246,197,1,19,8,8,731,L,32.791141623000044,35.165504018000036
478,193,4,750,98,42,165,1730,A,32.778730395000025,35.22999465000004
181,15,1,430,97,3,113,840,A,32.791141623000044,35.25149152700004
109,66,6,299,157,5,8,650,A,32.778730395000025,35.31598216000003
70,3,0,378,47,3,4,505,A,32.791141623000044,35.33747903700004
17,74,2,1,102,7,4,207,O,32.791141623000044,35.380472792000035
235,354,157,1,339,18,7,1111,R,32.778730395000025,35.444963425000026
501,1704,208,9,1039,78,43,3582,R,32.791141623000044,35.50945405700003
313,1669,260,5,871,118,56,3292,R,32.778730395000025,35.53095093400003
223,33,18,2,9,6,1,292,L,32.791141623000044,35.63843532200008
197,229,157,0,23,45,17,668,R,32.791141623000044,35.681429077000075
92,72,74,0,10,9,6,263,L,32.778730395000025,35.70292595400008
1073,3553,873,87,517,511,51,6665,R,32.815964079000025,34.95053524300005
6007,4734,2792,708,543,472,207,15463,L,32.80355285100006,34.97203212000005
5165,6684,2219,4307,2260,1400,290,22325,R,32.815964079000025,34.993528998000045
2408,5947,1857,663,2219,952,174,14220,R,32.80355285100006,35.01502587500005
3328,4056,1998,13,595,378,142,10510,R,32.815964079000025,35.07951650800004
2244,7361,1561,23,2830,421,157,14597,R,32.80355285100006,35.101013385000044
783,3855,831,22,949,483,105,7028,R,32.815964079000025,35.12251026300004
464,801,316,4,73,29,27,1714,R,32.80355285100006,35.14400714000004
2078,981,94,8145,204,60,266,11828,A,32.815964079000025,35.165504018000036
7,5,0,58,2,0,18,90,A,32.80355285100006,35.22999465000004
691,45,2,1907,561,2,266,3474,A,32.815964079000025,35.25149152700004
570,22,1,1471,99,4,140,2307,A,32.80355285100006,35.35897591500003
17,134,0,2,62,1,1,217,R,32.815964079000025,35.46646030200003
66,35,21,0,31,2,4,159,L,32.80355285100006,35.48795718000002
1015,4812,809,18,2423,197,138,9412,R,32.80355285100006,35.53095093400003
40,8,10,0,2,5,2,67,L,32.815964079000025,35.72442283200007
21,40,40,0,6,5,1,113,R,32.80355285100006,35.74591970900008
6,65,0,0,78,3,1,153,O,32.815964079000025,35.76741658700007
4075,6259,2250,993,815,857,146,15395,R,32.828375307000044,34.97203212000005
4566,6725,2852,32,1372,780,191,16518,R,32.828375307000044,35.05801963000005
5714,11849,4448,40,2600,1378,309,26338,R,32.84078653500006,35.07951650800004
1977,2384,1383,7,236,175,68,6230,R,32.828375307000044,35.101013385000044
230,11,23,3,4,7,8,286,L,32.84078653500006,35.12251026300004
511,97,2,2890,270,1,332,4103,A,32.828375307000044,35.18700089500004
1003,116,58,8729,361,8,851,11126,A,32.84078653500006,35.208497772000044
3,85,0,0,242,1,1,332,O,32.828375307000044,35.22999465000004
302,110,117,1274,5,6,19,1833,A,32.84078653500006,35.25149152700004
119,12,16,0,6,13,5,171,L,32.828375307000044,35.272988405000035
75,2,0,939,4,1,130,1151,A,32.84078653500006,35.33747903700004
58,19,25,0,3,3,3,111,L,32.828375307000044,35.35897591500003
56,20,17,0,1,9,11,114,L,32.84078653500006,35.380472792000035
337,55,2,1583,26,0,20,2023,A,32.828375307000044,35.40196967000003
91,41,24,0,5,5,1,167,L,32.84078653500006,35.42346654700003
144,5,0,297,25,1,3,475,A,32.828375307000044,35.48795718000002
57,332,22,4,167,3,8,593,R,32.84078653500006,35.50945405700003
1,59,1,0,188,2,2,253,O,32.828375307000044,35.788913464000075
4,71,12,0,172,6,3,268,O,32.84078653500006,35.81041034200007
1091,3753,972,15,652,505,101,7089,R,32.853197763000026,35.05801963000005
476,2126,722,10,231,281,40,3886,R,32.865608991000045,35.07951650800004
1528,3723,1222,11,665,491,102,7742,R,32.853197763000026,35.101013385000044
48,37,0,3297,41,1,248,3672,A,32.865608991000045,35.208497772000044
169,28,51,1,3,2,2,256,L,32.853197763000026,35.22999465000004
247,48,77,1,11,12,8,404,L,32.865608991000045,35.25149152700004
142,57,67,1,3,5,4,279,L,32.853197763000026,35.272988405000035
815,100,22,4826,69,6,979,6817,A,32.865608991000045,35.29448528200004
239,29,11,2130,68,8,338,2823,A,32.853197763000026,35.31598216000003
346,32,7,3863,21,3,395,4667,A,32.865608991000045,35.33747903700004
391,62,2,2643,18,0,102,3218,A,32.853197763000026,35.35897591500003
2,37,0,0,54,0,1,94,O,32.865608991000045,35.42346654700003
33,67,30,0,12,3,2,147,R,32.865608991000045,35.50945405700003
204,37,30,0,8,15,5,299,L,32.853197763000026,35.53095093400003
143,59,53,0,4,16,11,286,L,32.853197763000026,35.659932199000025
0,0,0,0,0,0,0,0,L,32.853197763000026,35.74591970900008
0,88,0,0,299,2,1,390,O,32.853197763000026,35.788913464000075
139,9,18,0,2,2,0,170,L,32.890431447000026,35.165504018000036
195,17,46,5,2,10,9,284,L,32.878020219000064,35.22999465000004
277,120,117,2053,60,10,122,2759,A,32.890431447000026,35.25149152700004
348,47,94,3,5,10,15,522,L,32.878020219000064,35.272988405000035
411,492,280,2,72,30,15,1302,R,32.890431447000026,35.29448528200004
0,0,0,0,0,0,0,0,L,32.878020219000064,35.31598216000003
83,20,18,0,1,1,10,133,L,32.890431447000026,35.33747903700004
83,17,15,1,3,5,6,130,L,32.878020219000064,35.35897591500003
0,0,0,0,0,0,0,0,L,32.890431447000026,35.42346654700003
1,38,0,0,52,0,0,91,O,32.878020219000064,35.444963425000026
0,0,0,0,0,0,0,0,L,32.890431447000026,35.46646030200003
106,16,15,1,2,6,2,148,L,32.878020219000064,35.48795718000002
68,32,43,0,7,6,2,158,L,32.890431447000026,35.50945405700003
69,27,40,0,3,4,4,147,L,32.890431447000026,35.681429077000075
21,45,22,0,4,5,2,99,R,32.878020219000064,35.70292595400008
248,800,71,1099,305,51,50,2624,A,32.915253903000064,35.07951650800004
741,25,38,1,5,24,7,841,L,32.902842675000045,35.101013385000044
12,167,5,0,148,3,3,338,R,32.915253903000064,35.165504018000036
165,88,115,0,2,1,1,372,L,32.902842675000045,35.22999465000004
454,87,3,4144,105,2,222,5017,A,32.915253903000064,35.25149152700004
691,2001,921,17,237,342,52,4261,R,32.902842675000045,35.272988405000035
2961,7098,2824,51,1017,1194,196,15341,R,32.915253903000064,35.29448528200004
9,51,0,74,17,0,2,153,A,32.902842675000045,35.31598216000003
214,96,58,103,151,6,91,719,L,32.915253903000064,35.33747903700004
102,37,1,386,88,2,70,686,A,32.902842675000045,35.35897591500003
34,8,0,37,2,0,4,85,A,32.915253903000064,35.380472792000035
1451,743,35,2225,450,49,160,5113,A,32.902842675000045,35.40196967000003
50,43,13,0,36,3,1,146,L,32.915253903000064,35.42346654700003
91,64,34,0,5,10,1,205,L,32.915253903000064,35.552447812000025
25,51,10,1,25,12,2,126,R,32.902842675000045,35.57394468900003
101,16,27,0,0,8,3,155,L,32.915253903000064,35.59544156700008
311,462,90,1525,121,49,55,2613,A,32.927665131000026,35.05801963000005
1375,5202,760,1492,1683,990,213,11715,R,32.940076359000045,35.07951650800004
415,2985,397,87,781,356,55,5076,R,32.927665131000026,35.101013385000044
469,34,4,4994,15,7,92,5615,A,32.927665131000026,35.14400714000004
290,39,3,2318,14,5,125,2794,A,32.940076359000045,35.165504018000036
102,166,102,0,10,12,6,398,R,32.927665131000026,35.18700089500004
0,0,0,0,0,0,0,0,L,32.927665131000026,35.22999465000004
84,14,18,5,0,3,1,125,L,32.940076359000045,35.25149152700004
869,362,106,3853,322,113,688,6313,A,32.927665131000026,35.272988405000035
0,0,0,0,0,0,0,0,L,32.940076359000045,35.29448528200004
211,13,0,2503,51,1,95,2874,A,32.927665131000026,35.31598216000003
405,252,72,174,129,79,6,1117,L,32.940076359000045,35.33747903700004
460,483,6,1773,204,25,25,2976,A,32.927665131000026,35.35897591500003
0,0,0,0,0,0,0,0,L,32.927665131000026,35.40196967000003
224,61,47,7,24,23,11,397,L,32.927665131000026,35.444963425000026
197,18,30,0,2,15,3,265,L,32.927665131000026,35.53095093400003
30,115,3,0,73,2,3,226,R,32.940076359000045,35.552447812000025
105,73,46,0,14,5,4,247,L,32.927665131000026,35.61693844400003
30,77,24,0,7,4,5,147,R,32.940076359000045,35.63843532200008
6,45,1,0,77,2,4,135,O,32.927665131000026,35.788913464000075
16,2,0,2,5,0,2,27,L,32.964898815000026,35.07951650800004
455,27,50,2,8,14,1,557,L,32.952487587000064,35.101013385000044
0,0,0,0,0,0,0,0,L,32.964898815000026,35.12251026300004
1068,394,43,3615,408,6,42,5576,A,32.964898815000026,35.165504018000036
1286,720,13,37,138,8,4,2206,L,32.952487587000064,35.18700089500004
1437,649,99,664,1064,85,10,4008,L,32.964898815000026,35.208497772000044
51,80,27,0,10,7,0,175,R,32.964898815000026,35.25149152700004
1011,472,16,232,250,7,0,1988,L,32.964898815000026,35.29448528200004
74,28,32,0,0,5,5,144,L,32.952487587000064,35.31598216000003
728,344,8,853,385,13,8,2339,A,32.964898815000026,35.33747903700004
1522,1654,58,441,207,1,11,3894,R,32.964898815000026,35.380472792000035
51,155,0,15,18,3,1,243,R,32.952487587000064,35.40196967000003
21,83,2,1,19,6,3,135,R,32.952487587000064,35.444963425000026
5,72,8,0,55,1,0,141,R,32.964898815000026,35.46646030200003
421,1698,244,52,1936,413,70,4834,O,32.952487587000064,35.48795718000002
347,2454,335,6,753,284,60,4239,R,32.964898815000026,35.50945405700003
43,59,40,0,12,21,1,176,R,32.952487587000064,35.53095093400003
520,323,161,8,72,64,24,1172,L,32.964898815000026,35.552447812000025
895,29,31,593,19,13,19,1599,L,32.964898815000026,35.59544156700008
43,57,33,1,7,3,7,151,R,32.952487587000064,35.74591970900008
323,572,203,10,81,38,15,1242,R,32.989721271000064,35.07951650800004
502,52,43,1019,101,30,21,1768,A,32.977310043000045,35.101013385000044
94,91,21,0,18,3,6,233,L,32.989721271000064,35.12251026300004
211,19,19,2,2,43,4,300,L,32.977310043000045,35.14400714000004
11,174,0,0,74,6,8,273,R,32.989721271000064,35.165504018000036
57,5,0,11,1,10,1,85,L,32.989721271000064,35.208497772000044
372,171,35,9,44,0,1,632,L,32.977310043000045,35.22999465000004
549,146,117,53,238,2,3,1108,L,32.989721271000064,35.25149152700004
30,179,23,0,37,3,4,276,R,32.989721271000064,35.29448528200004
20,45,4,1,72,2,1,145,O,32.977310043000045,35.31598216000003
3,74,2,0,164,1,1,245,O,32.977310043000045,35.444963425000026
211,698,88,3,1041,59,12,2112,O,32.977310043000045,35.48795718000002
52,142,12,1,127,0,7,341,R,32.989721271000064,35.50945405700003
198,717,75,3,433,49,11,1486,R,32.977310043000045,35.53095093400003
318,1114,105,4,983,46,28,2598,R,32.989721271000064,35.552447812000025
163,12,24,1,0,13,5,218,L,32.977310043000045,35.57394468900003
416,1374,511,5,290,176,39,2811,R,32.989721271000064,35.681429077000075
0,51,0,0,162,0,1,214,O,32.989721271000064,35.81041034200007
106,168,88,3,19,23,8,415,R,33.014543727000046,35.07951650800004
3847,8467,2906,61,2019,758,212,18270,R,33.00213249900003,35.101013385000044
251,300,156,0,39,20,4,770,R,33.014543727000046,35.12251026300004
178,8,0,470,29,1,14,700,A,33.00213249900003,35.14400714000004
204,13,18,4,1,23,1,264,L,33.014543727000046,35.208497772000044
286,101,26,4,51,23,1,492,L,33.00213249900003,35.22999465000004
58,135,14,1,31,11,1,251,R,33.014543727000046,35.25149152700004
1510,883,711,400,196,102,49,3851,L,33.00213249900003,35.272988405000035
912,2576,680,27,860,435,102,5592,R,33.014543727000046,35.29448528200004
31,93,3,0,28,2,1,158,R,33.00213249900003,35.31598216000003
903,566,12,101,351,3,15,1951,L,33.014543727000046,35.33747903700004
0,0,0,0,0,0,0,0,L,33.014543727000046,35.42346654700003
38,186,6,1,241,11,4,487,O,33.00213249900003,35.444963425000026
0,0,0,0,0,0,0,0,L,33.014543727000046,35.46646030200003
60,16,10,0,2,8,1,97,L,33.00213249900003,35.53095093400003
17,110,8,0,26,4,5,170,R,33.014543727000046,35.59544156700008
1314,2436,850,19,557,262,53,5491,R,33.026954955000065,35.101013385000044
186,34,39,1,1,6,5,272,L,33.03936618300003,35.12251026300004
435,23,36,0,3,15,2,514,L,33.026954955000065,35.14400714000004
43,37,25,0,1,0,1,107,L,33.026954955000065,35.18700089500004
40,64,9,0,15,8,2,138,R,33.03936618300003,35.208497772000044
476,40,22,983,64,11,15,1611,A,33.03936618300003,35.25149152700004
385,681,269,1113,171,97,36,2752,A,33.026954955000065,35.272988405000035
43,8,9,4,2,6,2,74,L,33.03936618300003,35.29448528200004
56,75,0,0,36,1,0,168,R,33.03936618300003,35.33747903700004
210,16,20,1,3,9,2,261,L,33.026954955000065,35.40196967000003
388,88,1,542,25,3,11,1058,A,33.026954955000065,35.444963425000026
19,121,11,0,57,1,0,209,R,33.03936618300003,35.46646030200003
14,174,2,0,176,0,2,368,O,33.026954955000065,35.48795718000002
339,50,54,2,106,24,8,583,L,33.026954955000065,35.57394468900003
170,6,27,0,0,9,3,215,L,33.026954955000065,35.61693844400003
42,39,31,0,1,3,4,120,L,33.026954955000065,35.70292595400008
0,0,0,0,0,0,0,0,L,33.051777411000046,35.101013385000044
148,195,83,1,16,8,5,456,R,33.064188639000065,35.12251026300004
210,19,28,0,5,8,5,275,L,33.064188639000065,35.165504018000036
37,102,7,27,80,7,1,261,R,33.051777411000046,35.18700089500004
309,12,20,0,0,9,5,355,L,33.064188639000065,35.208497772000044
49,104,4,1,57,0,0,215,R,33.051777411000046,35.22999465000004
6,36,14,0,9,0,0,65,R,33.064188639000065,35.25149152700004
61,73,1,0,21,1,1,158,R,33.064188639000065,35.29448528200004
253,107,0,672,57,0,10,1099,A,33.051777411000046,35.31598216000003
26,14,10,1,7,12,2,72,L,33.051777411000046,35.35897591500003
12,116,5,0,51,0,8,192,R,33.051777411000046,35.40196967000003
243,15,20,1,1,5,4,289,L,33.064188639000065,35.42346654700003
270,234,9,28,208,4,8,761,L,33.051777411000046,35.48795718000002
74,128,28,1,19,7,4,261,R,33.051777411000046,35.57394468900003
411,266,99,0,36,9,22,843,L,33.051777411000046,35.61693844400003
1,29,0,0,47,0,1,78,O,33.051777411000046,35.83190721900007
251,51,33,1,0,8,6,350,L,33.07659986700003,35.101013385000044
371,1229,248,7,419,311,20,2605,R,33.07659986700003,35.14400714000004
252,11,33,0,6,15,4,321,L,33.089011095000046,35.165504018000036
37,96,6,3,88,5,2,237,R,33.07659986700003,35.18700089500004
67,10,16,1,2,3,0,99,L,33.089011095000046,35.208497772000044
195,17,5,78,72,2,3,372,L,33.07659986700003,35.22999465000004
44,80,5,1,36,3,0,169,R,33.07659986700003,35.272988405000035
30,57,3,0,17,1,1,109,R,33.089011095000046,35.29448528200004
52,130,8,1,48,1,2,242,R,33.07659986700003,35.31598216000003
161,11,10,1,0,19,1,203,L,33.07659986700003,35.444963425000026
2,93,0,0,88,2,0,185,R,33.089011095000046,35.46646030200003
164,143,31,0,35,4,3,380,L,33.089011095000046,35.50945405700003
48,33,16,0,1,11,2,111,L,33.089011095000046,35.76741658700007
77,94,32,0,26,10,7,246,R,33.11383355100003,35.552447812000025
17,68,18,1,6,6,3,119,R,33.11383355100003,35.72442283200007
39,24,24,1,0,10,1,99,L,33.101422323000065,35.788913464000075
213,27,21,1,1,11,3,277,L,33.138656007000066,35.552447812000025
206,20,17,0,1,5,4,253,L,33.138656007000066,35.63843532200008
134,19,30,1,0,12,1,197,L,33.12624477900005,35.659932199000025
0,0,0,0,0,0,0,0,L,33.138656007000066,35.681429077000075
96,34,56,0,0,8,4,198,L,33.138656007000066,35.76741658700007
257,35,16,0,7,18,3,336,L,33.16347846300005,35.59544156700008
105,12,15,0,0,12,0,144,L,33.18830091900003,35.552447812000025
708,93,84,6,2,36,9,938,L,33.175889691000066,35.61693844400003
273,17,33,0,2,18,2,345,L,33.175889691000066,35.659932199000025
75,36,31,1,1,3,4,151,L,33.18830091900003,35.76741658700007
59,67,2,0,19,4,2,153,R,33.213123375000066,35.552447812000025
779,2767,350,9,1155,273,73,5406,R,33.20071214700005,35.57394468900003
127,40,95,0,2,4,3,271,L,33.213123375000066,35.59544156700008
230,11,36,0,0,28,4,309,L,33.20071214700005,35.659932199000025
5,15,8,0,1,1,0,30,R,33.20071214700005,35.74591970900008
6,77,1,0,2,0,0,86,R,33.20071214700005,35.788913464000075
81,13,10,1,0,10,2,117,L,33.23794583100005,35.552447812000025
508,2317,314,7,775,290,45,4256,R,33.22553460300003,35.57394468900003
60,95,20,0,20,4,3,202,R,33.23794583100005,35.59544156700008
208,47,39,0,2,8,3,307,L,33.22553460300003,35.61693844400003
290,40,35,4,0,12,5,386,L,33.23794583100005,35.63843532200008
68,69,44,0,4,0,4,189,R,33.22553460300003,35.659932199000025
107,10,24,0,1,4,6,152,L,33.23794583100005,35.681429077000075
0,0,0,0,0,0,0,0,L,33.23794583100005,35.72442283200007
7,27,0,0,0,1,0,35,R,33.22553460300003,35.74591970900008
264,27,29,1,3,33,7,364,L,33.250357059000066,35.57394468900003
143,16,17,0,2,6,4,188,L,33.250357059000066,35.61693844400003
10,47,15,1,0,7,3,83,R,33.250357059000066,35.74591970900008
6,92,0,1,0,0,0,99,R,33.26276828700003,35.76741658700007
284,242,121,2,26,22,17,714,L,33.27517951500005,35.57394468900003
225,35,2,75,9,17,14,377,L,33.27517951500005,35.61693844400003
