Lat,Long,Title,L,R,C,O,A,M,S
31.843261761000065,35.15357222200004,None,44,147,0,0,4,0,26
31.843261761000065,35.23957644800004,None,1534,3936,0,10,1871,0,429
31.83084812100003,35.26107750400007,None,0,0,0,0,0,0,0
31.843261761000065,35.28257856100004,None,0,0,0,0,0,0,0
31.83084812100003,35.30407961700007,None,32,117,0,0,0,0,3
31.83084812100003,35.34708173000007,None,0,0,0,0,0,0,0
31.83084812100003,35.433085955000024,None,0,0,0,0,0,0,0
31.868089043000055,34.723551093000026,None,18,113,0,0,150,0,12
31.85567540200003,34.74505214900006,None,248,277,0,0,114,0,22
31.868089043000055,34.766553206000026,None,16,32,0,0,161,0,6
31.868089043000055,34.809555319000026,None,1531,221,0,34,24,0,22
31.85567540200003,34.83105637500006,None,1762,2198,0,3,658,0,469
31.868089043000055,34.852557432000026,None,233,317,0,0,40,0,12
31.85567540200003,34.87405848800006,None,93,138,0,0,21,0,6
31.868089043000055,34.89555954400004,None,113,253,0,0,79,0,4
31.85567540200003,34.91706060100006,None,519,201,0,0,2,0,20
31.868089043000055,34.93856165700004,None,216,239,0,0,8,0,4
31.868089043000055,34.98156377000004,None,7,54,0,0,217,0,7
31.868089043000055,35.15357222200004,None,0,0,0,0,0,0,0
31.85567540200003,35.17507327800007,None,541,1269,0,1,168,0,69
31.868089043000055,35.23957644800004,None,0,47,0,0,61,0,10
31.85567540200003,35.26107750400007,None,0,0,0,0,0,0,0
31.892916324000055,34.680548980000026,None,0,0,0,0,0,0,0
31.880502684000078,34.74505214900006,None,4335,5484,0,6,2146,0,317
31.892916324000055,34.766553206000026,None,455,724,0,1,196,0,53
31.880502684000078,34.78805426200006,None,1747,1741,0,7,406,0,165
31.892916324000055,34.809555319000026,None,18952,11687,0,44,3797,0,1572
31.880502684000078,34.83105637500006,None,2218,1765,0,21,572,0,267
31.892916324000055,34.852557432000026,None,971,93,0,0,12,0,20
31.892916324000055,34.89555954400004,None,35,140,0,0,145,0,9
31.880502684000078,34.91706060100006,None,411,333,0,6,52,0,55
31.892916324000055,34.93856165700004,None,130,73,0,0,7,0,0
31.892916324000055,34.98156377000004,None,0,0,0,0,0,0,0
31.880502684000078,35.00306482700006,None,0,0,0,0,0,0,0
31.892916324000055,35.02456588300004,None,1428,576,0,0,25,0,26
31.880502684000078,35.13207116500007,None,14,163,0,0,53,0,7
31.880502684000078,35.30407961700007,None,5,69,0,0,50,0,9
31.917743606000045,34.766553206000026,None,210,47,0,0,3,0,1
31.905329965000078,34.78805426200006,None,22,86,0,0,76,0,1
31.917743606000045,34.809555319000026,None,3048,1868,0,37,310,0,140
31.905329965000078,34.83105637500006,None,496,310,0,5,302,0,82
31.917743606000045,34.852557432000026,None,2335,5053,0,587,1534,0,264
31.905329965000078,34.87405848800006,None,160,175,0,0,30,0,6
31.917743606000045,34.93856165700004,None,11,58,0,0,104,0,3
31.905329965000078,35.00306482700006,None,0,0,0,0,0,0,0
31.917743606000045,35.02456588300004,None,136,120,0,0,299,0,35
31.905329965000078,35.04606694000006,None,45,18,0,0,11,0,0
31.905329965000078,35.47608806900007,None,0,0,0,0,0,0,0
31.930157247000068,34.70205003600006,None,289,10,0,2,0,0,2
31.942570887000045,34.766553206000026,None,208,60,0,0,7,0,4
31.930157247000068,34.78805426200006,None,3321,2151,0,2,199,0,115
31.942570887000045,34.809555319000026,None,1800,2645,0,4,749,0,228
31.930157247000068,34.83105637500006,None,924,711,0,2,374,0,42
31.942570887000045,34.852557432000026,None,2224,3248,0,75,813,0,170
31.930157247000068,34.87405848800006,None,2253,3155,0,661,725,0,197
31.942570887000045,34.89555954400004,None,5634,8148,0,557,1322,0,476
31.930157247000068,34.91706060100006,None,138,220,0,0,33,0,2
31.942570887000045,34.93856165700004,None,118,16,0,1,9,0,6
31.930157247000068,34.96006271400006,None,0,0,0,0,0,0,0
31.942570887000045,34.98156377000004,None,3,13,0,0,10,0,38
31.930157247000068,35.00306482700006,None,0,0,0,0,0,0,0
31.930157247000068,35.04606694000006,None,0,0,0,0,0,0,0
31.930157247000068,35.13207116500007,None,0,48,0,0,68,0,4
31.930157247000068,35.21807539100007,None,3,436,0,0,452,0,76
31.942570887000045,35.41158489900005,None,0,0,0,0,0,0,0
31.967398169000035,34.766553206000026,None,0,0,0,0,0,0,0
31.954984528000068,34.78805426200006,None,9910,5347,0,16,561,0,412
31.967398169000035,34.809555319000026,None,17961,13245,0,28,2909,0,1192
31.954984528000068,34.83105637500006,None,1469,2455,0,3,560,0,155
31.954984528000068,34.87405848800006,None,1460,2695,0,316,512,0,535
31.967398169000035,34.89555954400004,None,620,1356,0,770,358,0,97
31.954984528000068,34.91706060100006,None,267,119,0,0,4,0,4
31.967398169000035,34.93856165700004,None,179,174,0,1,129,0,10
31.967398169000035,35.06756799600004,None,0,0,0,0,0,0,0
31.954984528000068,35.13207116500007,None,0,0,0,0,0,0,0
31.954984528000068,35.26107750400007,None,8,216,0,0,240,0,13
31.954984528000068,35.34708173000007,None,2,104,0,1,73,0,16
31.967398169000035,35.45458701200005,None,0,0,0,0,0,0,0
31.97981180900007,34.74505214900006,None,0,0,0,0,0,0,0
31.992225450000035,34.766553206000026,None,4869,3690,0,10,634,0,228
31.97981180900007,34.78805426200006,None,9749,7089,0,14,1124,0,492
31.992225450000035,34.809555319000026,None,439,603,0,0,75,0,30
31.992225450000035,34.852557432000026,None,18,163,0,0,182,0,871
31.97981180900007,34.87405848800006,None,68,219,0,0,460,0,12
31.97981180900007,34.91706060100006,None,129,103,0,0,11,0,2
31.992225450000035,34.93856165700004,None,66,184,0,0,60,0,36
31.97981180900007,34.96006271400006,None,115,115,0,1,7,0,1
31.97981180900007,35.13207116500007,None,0,0,0,0,0,0,0
31.992225450000035,35.45458701200005,None,0,0,0,0,0,0,0
32.00463909100006,34.74505214900006,None,11785,11709,0,45,1830,0,940
32.017052732000025,34.766553206000026,None,33109,27447,0,112,4862,0,1767
32.00463909100006,34.78805426200006,None,11245,8534,0,14,1227,0,639
32.017052732000025,34.809555319000026,None,2586,2506,0,4,673,0,182
32.00463909100006,34.83105637500006,None,475,1098,0,1,317,0,56
32.017052732000025,34.852557432000026,None,592,1388,0,6,871,0,67
32.017052732000025,34.93856165700004,None,14,228,0,0,322,0,133
32.00463909100006,34.96006271400006,None,0,0,0,0,0,0,0
32.00463909100006,35.13207116500007,None,3,168,0,0,153,0,6
32.00463909100006,35.17507327800007,None,0,0,0,0,0,0,0
32.00463909100006,35.433085955000024,None,0,0,0,0,0,0,0
32.02946637200006,34.74505214900006,None,22618,20541,0,479,3840,0,1378
32.041880013000025,34.766553206000026,None,7953,8707,0,1322,2884,0,651
32.02946637200006,34.78805426200006,None,10177,6529,0,16,1168,0,434
32.041880013000025,34.809555319000026,None,6703,8202,0,36,2023,0,481
32.02946637200006,34.83105637500006,None,3638,2908,0,7,729,0,124
32.041880013000025,34.852557432000026,None,1064,768,0,1,318,0,40
32.02946637200006,34.87405848800006,None,3607,3885,0,20,1157,0,308
32.041880013000025,34.89555954400004,None,3537,3805,0,10,670,0,167
32.02946637200006,34.91706060100006,None,188,47,0,0,5,0,7
32.041880013000025,34.93856165700004,None,370,337,0,0,31,0,17
32.02946637200006,35.04606694000006,None,82,508,0,0,8,0,12
32.041880013000025,35.32558067300005,None,0,0,0,0,0,0,0
32.02946637200006,35.433085955000024,None,61,37,0,0,1,0,1
32.041880013000025,35.45458701200005,None,60,50,0,0,0,0,1
32.05429365400005,34.74505214900006,None,1091,566,0,495,111,0,72
32.06670729500007,34.766553206000026,None,12326,8243,0,160,2486,0,736
32.05429365400005,34.78805426200006,None,8058,13221,0,80,5086,0,777
32.06670729500007,34.809555319000026,None,28493,16231,0,56,3207,0,1025
32.05429365400005,34.83105637500006,None,7504,5526,0,20,1937,0,382
32.06670729500007,34.852557432000026,None,7316,4177,0,13,2199,0,272
32.05429365400005,34.87405848800006,None,5449,3583,0,7,1110,0,210
32.06670729500007,34.89555954400004,None,4944,5453,0,15,1901,0,307
32.05429365400005,34.91706060100006,None,75,218,0,1,460,0,32
32.06670729500007,34.93856165700004,None,161,3,0,0,0,0,0
32.05429365400005,34.96006271400006,None,0,0,0,0,0,0,0
32.06670729500007,34.98156377000004,None,0,0,0,0,0,0,0
32.05429365400005,35.04606694000006,None,0,17,0,0,83,0,0
32.06670729500007,35.06756799600004,None,13,81,0,0,0,0,4
32.06670729500007,35.23957644800004,None,0,52,0,1,29,0,4
32.05429365400005,35.30407961700007,None,3,113,0,0,135,0,7
32.06670729500007,35.41158489900005,None,192,355,0,0,49,0,20
32.05429365400005,35.47608806900007,None,0,0,0,0,0,0,0
32.09153457600007,34.766553206000026,None,15628,6848,0,79,996,0,573
32.07912093500005,34.78805426200006,None,20812,10750,0,77,2836,0,745
32.09153457600007,34.809555319000026,None,18079,12347,0,82,1846,0,865
32.07912093500005,34.83105637500006,None,18978,15590,0,58,30040,0,1997
32.09153457600007,34.852557432000026,None,2531,3147,0,20,6610,0,390
32.07912093500005,34.87405848800006,None,16821,10452,0,33,5369,0,790
32.09153457600007,34.89555954400004,None,12068,11375,0,40,4843,0,767
32.07912093500005,34.91706060100006,None,1150,1305,0,0,684,0,65
32.09153457600007,34.93856165700004,None,865,2091,0,0,1055,0,266
32.07912093500005,34.96006271400006,None,159,740,0,1,288,0,64
32.09153457600007,34.98156377000004,None,0,0,0,0,0,0,0
32.07912093500005,35.08906905300006,None,0,0,0,0,0,0,0
32.09153457600007,35.19657433500004,None,0,0,0,0,0,0,0
32.07912093500005,35.26107750400007,None,1,43,0,0,46,0,7
32.07912093500005,35.34708173000007,None,0,0,0,0,0,0,0
32.10394821700004,34.78805426200006,None,15593,6600,0,44,1082,0,416
32.11636185700007,34.809555319000026,None,14069,5675,0,24,816,0,351
32.10394821700004,34.83105637500006,None,6916,6344,0,35,3234,0,471
32.11636185700007,34.852557432000026,None,2673,1741,0,7,801,0,126
32.10394821700004,34.87405848800006,None,847,849,0,11,155,0,64
32.11636185700007,34.89555954400004,None,311,220,0,2,58,0,15
32.10394821700004,34.91706060100006,None,285,8,0,0,0,0,2
32.11636185700007,34.93856165700004,None,0,0,0,0,0,0,0
32.10394821700004,34.96006271400006,None,589,1425,0,420,622,0,237
32.11636185700007,34.98156377000004,None,754,30,0,1667,120,0,498
32.11636185700007,35.02456588300004,None,112,973,0,1,850,0,34
32.11636185700007,35.11057010900004,None,12,288,0,0,33,0,5
32.10394821700004,35.17507327800007,None,610,3535,0,1,183,0,100
32.11636185700007,35.19657433500004,None,0,0,0,0,0,0,0
32.10394821700004,35.21807539100007,None,0,0,0,0,0,0,0
32.11636185700007,35.23957644800004,None,5,63,0,0,18,0,23
32.10394821700004,35.26107750400007,None,0,0,0,0,0,0,0
32.10394821700004,35.39008384300007,None,0,0,0,0,0,0,0
32.11636185700007,35.49758912500005,None,0,0,0,0,0,0,0
32.12877549800004,34.78805426200006,None,2839,1236,0,3,68,0,74
32.12877549800004,34.83105637500006,None,3732,1188,0,4,103,0,65
32.14118913900006,34.852557432000026,None,9793,5263,0,21,1120,0,369
32.12877549800004,34.87405848800006,None,372,239,0,0,49,0,16
32.14118913900006,34.89555954400004,None,2218,1624,0,2,224,0,114
32.12877549800004,34.91706060100006,None,218,73,0,0,4,0,4
32.12877549800004,34.96006271400006,None,161,18,0,95,27,0,70
32.14118913900006,34.98156377000004,None,325,65,0,0,1,0,0
32.12877549800004,35.00306482700006,None,415,812,0,0,51,0,19
32.12877549800004,35.04606694000006,None,0,0,0,0,0,0,0
32.14118913900006,35.11057010900004,None,1,105,0,0,112,0,2
32.12877549800004,35.13207116500007,None,0,0,0,0,0,0,0
32.16601642000006,34.809555319000026,None,3113,1544,0,1,85,0,165
32.15360278000003,34.83105637500006,None,8670,5059,0,11,650,0,629
32.16601642000006,34.852557432000026,None,9473,6897,0,18,1635,0,850
32.15360278000003,34.87405848800006,None,2235,1174,0,7,168,0,64
32.16601642000006,34.89555954400004,None,7522,3660,0,10,318,0,237
32.15360278000003,34.91706060100006,None,1430,1539,0,8,402,0,77
32.16601642000006,34.93856165700004,None,608,444,0,2,45,0,26
32.15360278000003,34.96006271400006,None,552,237,0,841,135,0,298
32.16601642000006,34.98156377000004,None,0,0,0,0,0,0,0
32.16601642000006,35.02456588300004,None,191,550,0,0,30,0,20
32.16601642000006,35.06756799600004,None,3,155,0,0,14,0,7
32.15360278000003,35.08906905300006,None,0,0,0,0,0,0,0
32.16601642000006,35.11057010900004,None,0,0,0,0,0,0,0
32.15360278000003,35.13207116500007,None,5,81,0,0,778,0,105
32.16601642000006,35.23957644800004,None,0,0,0,0,0,0,0
32.16601642000006,35.41158489900005,None,27,34,0,0,2,0,0
32.19084370200005,34.809555319000026,None,2097,888,0,4,103,0,129
32.17843006100003,34.83105637500006,None,5110,2553,0,11,417,0,325
32.19084370200005,34.852557432000026,None,1362,1022,0,8,345,0,75
32.17843006100003,34.87405848800006,None,14720,7203,0,32,2117,0,541
32.19084370200005,34.89555954400004,None,1893,1766,0,5,379,0,170
32.17843006100003,34.91706060100006,None,11506,6808,0,14,1797,0,484
32.19084370200005,34.93856165700004,None,1139,1977,0,2,369,0,87
32.17843006100003,35.00306482700006,None,165,398,0,0,11,0,12
32.17843006100003,35.08906905300006,None,91,940,0,0,484,0,42
32.17843006100003,35.30407961700007,None,0,0,0,0,0,0,0
32.21567098300005,34.809555319000026,None,463,19,0,0,0,0,1
32.203257343000075,34.83105637500006,None,344,45,0,0,0,0,7
32.203257343000075,34.87405848800006,None,718,901,0,3,458,0,97
32.21567098300005,34.89555954400004,None,252,69,0,0,8,0,6
32.203257343000075,34.91706060100006,None,426,63,0,0,5,0,8
32.21567098300005,34.93856165700004,None,390,31,0,0,1,0,0
32.203257343000075,34.96006271400006,None,201,8,0,0,0,0,0
32.21567098300005,34.98156377000004,None,998,668,0,0,199,0,39
32.203257343000075,35.00306482700006,None,0,0,0,0,0,0,0
32.21567098300005,35.15357222200004,None,2,471,0,0,247,0,43
32.203257343000075,35.433085955000024,None,0,0,0,0,0,0,0
32.228084624000076,34.83105637500006,None,355,4,0,0,1,0,2
32.228084624000076,34.87405848800006,None,312,263,0,0,43,0,12
32.228084624000076,34.91706060100006,None,160,36,0,0,1,0,3
32.24049826500004,34.93856165700004,None,309,57,0,0,3,0,4
32.228084624000076,34.96006271400006,None,1279,153,0,1781,105,0,1525
32.228084624000076,35.00306482700006,None,890,820,0,1,180,0,17
32.24049826500004,35.02456588300004,None,0,0,0,0,0,0,0
32.24049826500004,35.32558067300005,None,5,232,0,1,162,0,42
32.24049826500004,35.49758912500005,None,0,0,0,0,0,0,0
32.252911905000076,34.83105637500006,None,311,6,0,0,0,0,0
32.26532554600004,34.852557432000026,None,900,551,0,1,97,0,26
32.252911905000076,34.87405848800006,None,146,37,0,0,2,0,0
32.26532554600004,34.89555954400004,None,1871,939,0,0,150,0,41
32.252911905000076,34.91706060100006,None,660,892,0,1,183,0,29
32.26532554600004,34.93856165700004,None,418,221,0,0,65,0,7
32.26532554600004,34.98156377000004,None,22,173,0,0,76,0,19
32.252911905000076,35.00306482700006,None,0,0,0,0,0,0,0
32.26532554600004,35.02456588300004,None,0,0,0,0,0,0,0
32.252911905000076,35.04606694000006,None,80,66,0,0,0,0,1
32.26532554600004,35.19657433500004,None,5,189,0,0,88,0,7
32.252911905000076,35.519090181000024,None,0,0,0,0,0,0,0
32.29015282800003,34.852557432000026,None,6117,6573,0,27,2254,0,613
32.277739187000066,34.87405848800006,None,498,450,0,2,236,0,20
32.277739187000066,34.91706060100006,None,1274,1222,0,3,655,0,85
32.29015282800003,34.93856165700004,None,201,89,0,0,49,0,2
32.277739187000066,34.96006271400006,None,62,239,0,0,287,0,35
32.29015282800003,34.98156377000004,None,1048,92,0,1035,157,0,662
32.277739187000066,35.00306482700006,None,3709,145,0,3054,275,0,1021
32.29015282800003,35.06756799600004,None,0,0,0,0,0,0,0
32.277739187000066,35.13207116500007,None,5,79,0,0,46,0,6
32.31498010900003,34.852557432000026,None,7767,7248,0,14,2543,0,531
32.302566468000066,34.87405848800006,None,0,0,0,0,0,0,0
32.31498010900003,34.89555954400004,None,838,1732,0,3,532,0,90
32.302566468000066,34.91706060100006,None,1623,1417,0,2,655,0,89
32.31498010900003,34.93856165700004,None,824,1197,0,0,447,0,28
32.302566468000066,34.96006271400006,None,360,203,0,2,73,0,16
32.31498010900003,34.98156377000004,None,140,59,0,0,10,0,2
32.302566468000066,35.00306482700006,None,194,217,0,0,97,0,6
32.31498010900003,35.49758912500005,None,0,0,0,0,0,0,0
32.33980739100008,34.852557432000026,None,11150,8997,0,23,3190,0,804
32.327393750000056,34.87405848800006,None,2405,3654,0,3,1486,0,225
32.33980739100008,34.89555954400004,None,1126,241,0,0,8,0,9
32.327393750000056,34.91706060100006,None,0,0,0,0,0,0,0
32.33980739100008,34.93856165700004,None,151,38,0,0,3,0,4
32.327393750000056,34.96006271400006,None,193,68,0,0,3,0,3
32.33980739100008,34.98156377000004,None,182,46,0,0,4,0,2
32.327393750000056,35.00306482700006,None,58,10,0,3,1,0,1
32.33980739100008,35.02456588300004,None,185,17,0,0,0,0,0
32.327393750000056,35.519090181000024,None,0,0,0,0,0,0,0
32.36463467200008,34.852557432000026,None,317,185,0,0,80,0,17
32.352221031000056,34.87405848800006,None,936,588,0,0,117,0,36
32.36463467200008,34.89555954400004,None,997,67,0,0,3,0,7
32.352221031000056,34.91706060100006,None,775,93,0,1,4,0,4
32.36463467200008,34.98156377000004,None,111,26,0,0,0,0,1
32.352221031000056,35.00306482700006,None,163,32,0,0,2,0,1
32.36463467200008,35.02456588300004,None,546,217,0,259,28,0,43
32.352221031000056,35.04606694000006,None,71,15,0,94,1,0,21
32.352221031000056,35.519090181000024,None,0,0,0,0,0,0,0
32.377048313000046,34.87405848800006,None,1705,410,0,5,19,0,32
32.38946195300008,34.89555954400004,None,42,89,0,0,45,0,3
32.377048313000046,34.91706060100006,None,212,152,0,0,45,0,4
32.38946195300008,34.93856165700004,None,1789,51,0,0,3,0,4
32.38946195300008,34.98156377000004,None,571,93,0,1,7,0,2
32.38946195300008,35.02456588300004,None,246,14,0,0,0,0,0
32.377048313000046,35.519090181000024,None,8,35,0,0,127,0,4
32.401875594000046,34.87405848800006,None,365,358,0,1,12,0,22
32.401875594000046,34.91706060100006,None,406,531,0,0,488,0,29
32.41428923500007,34.93856165700004,None,0,0,0,0,0,0,0
32.401875594000046,35.00306482700006,None,277,52,0,0,4,0,2
32.401875594000046,35.04606694000006,None,537,105,0,363,156,0,670
32.426702876000036,34.87405848800006,None,186,429,0,0,129,0,23
32.43911651600007,34.89555954400004,None,2118,4202,0,4,1133,0,153
32.426702876000036,34.91706060100006,None,4485,3341,0,11,722,0,177
32.43911651600007,34.93856165700004,None,1091,795,0,4,130,0,37
32.426702876000036,34.96006271400006,None,731,978,0,2,245,0,34
32.43911651600007,34.98156377000004,None,79,77,0,0,4,0,3
32.426702876000036,35.00306482700006,None,74,80,0,0,27,0,1
32.426702876000036,35.04606694000006,None,1378,82,0,1486,1122,0,712
32.426702876000036,35.13207116500007,None,0,0,0,0,0,0,0
32.426702876000036,35.17507327800007,None,8,99,0,0,1,0,1
32.43911651600007,35.49758912500005,None,117,75,0,0,32,0,3
32.426702876000036,35.519090181000024,None,67,94,0,0,246,0,3
32.451530157000036,34.91706060100006,None,4361,3193,0,6,693,0,195
32.451530157000036,34.96006271400006,None,630,9,0,4,1,0,2
32.46394379800006,34.98156377000004,None,2514,2067,0,3,571,0,91
32.451530157000036,35.00306482700006,None,435,30,0,0,4,0,3
32.46394379800006,35.02456588300004,None,640,14,0,1,1,0,4
32.451530157000036,35.04606694000006,None,475,11,0,127,26,0,7
32.46394379800006,35.06756799600004,None,124,7,0,37,31,0,8
32.451530157000036,35.433085955000024,None,0,0,0,0,0,0,0
32.451530157000036,35.47608806900007,None,12,352,0,0,99,0,26
32.46394379800006,35.49758912500005,None,73,73,0,0,179,0,4
32.451530157000036,35.519090181000024,None,62,97,0,0,183,0,8
32.451530157000036,35.562092294000024,None,265,16,0,0,3,0,4
32.48877107900006,34.89555954400004,None,387,19,0,0,0,0,3
32.476357439000026,34.96006271400006,None,1176,2257,0,2,661,0,91
32.48877107900006,34.98156377000004,None,617,284,0,0,52,0,7
32.476357439000026,35.00306482700006,None,347,144,0,0,165,0,6
32.476357439000026,35.04606694000006,None,0,0,0,0,0,0,0
32.476357439000026,35.08906905300006,None,438,14,0,57,108,0,20
32.48877107900006,35.11057010900004,None,238,33,0,69,17,0,10
32.476357439000026,35.13207116500007,None,0,0,0,0,0,0,0
32.476357439000026,35.17507327800007,None,33,116,0,0,6,0,3
32.476357439000026,35.433085955000024,None,33,23,0,0,37,0,3
32.476357439000026,35.47608806900007,None,356,106,0,0,133,0,1
32.48877107900006,35.49758912500005,None,1316,3113,0,3,1460,0,103
32.48877107900006,35.54059123800005,None,556,33,0,0,0,0,1
32.501184720000026,34.91706060100006,None,1147,2945,0,15,1064,0,102
32.51359836100005,34.93856165700004,None,726,802,0,0,214,0,29
32.501184720000026,35.00306482700006,None,222,33,0,0,1,0,1
32.501184720000026,35.04606694000006,None,1699,352,0,1283,143,0,234
32.501184720000026,35.08906905300006,None,1410,252,0,1387,511,0,598
32.501184720000026,35.13207116500007,None,0,0,0,0,0,0,0
32.51359836100005,35.15357222200004,None,1256,96,0,6074,266,0,731
32.51359836100005,35.28257856100004,None,183,3,0,230,20,0,178
32.51359836100005,35.32558067300005,None,37,2,0,115,41,0,60
32.51359836100005,35.45458701200005,None,460,4,0,0,0,0,2
32.501184720000026,35.47608806900007,None,380,8,0,0,0,0,1
32.51359836100005,35.49758912500005,None,397,802,0,0,320,0,31
32.52601200200007,34.91706060100006,None,1648,111,0,330,133,0,109
32.52601200200007,34.96006271400006,None,458,491,0,1,184,0,34
32.52601200200007,35.00306482700006,None,43,121,0,0,6,0,4
32.52601200200007,35.04606694000006,None,171,8,0,0,1,0,0
32.53842564200005,35.11057010900004,None,186,29,0,337,0,0,108
32.52601200200007,35.13207116500007,None,66,4,0,386,6,0,37
32.53842564200005,35.15357222200004,None,71,78,0,401,74,0,272
32.53842564200005,35.19657433500004,None,65,22,0,59,88,0,2
32.52601200200007,35.26107750400007,None,196,32,0,0,1,0,0
32.52601200200007,35.30407961700007,None,100,69,0,0,6,0,20
32.52601200200007,35.34708173000007,None,0,0,0,0,0,0,0
32.52601200200007,35.433085955000024,None,797,15,0,1,0,0,8
32.52601200200007,35.47608806900007,None,179,9,0,0,1,0,0
32.52601200200007,35.519090181000024,None,258,29,0,0,0,0,1
32.55083928300007,34.91706060100006,None,780,24,0,1,1,0,9
32.56325292400004,34.93856165700004,None,796,418,0,4,69,0,17
32.56325292400004,35.02456588300004,None,27,73,0,0,1,0,4
32.55083928300007,35.04606694000006,None,29,109,0,0,0,0,7
32.56325292400004,35.06756799600004,None,205,7,0,0,1,0,0
32.56325292400004,35.15357222200004,None,148,93,0,135,51,0,66
32.55083928300007,35.17507327800007,None,500,12,0,303,67,0,44
32.56325292400004,35.19657433500004,None,277,5,0,1,0,0,3
32.56325292400004,35.23957644800004,None,186,239,0,0,132,0,6
32.55083928300007,35.26107750400007,None,202,193,0,0,101,0,23
32.55083928300007,35.30407961700007,None,163,416,0,1,50,0,72
32.56325292400004,35.32558067300005,None,289,9,0,0,0,0,0
32.55083928300007,35.34708173000007,None,0,0,0,0,0,0,0
32.56325292400004,35.36858278600005,None,666,70,0,0,2,0,7
32.55083928300007,35.39008384300007,None,1240,123,0,1,7,0,14
32.55083928300007,35.433085955000024,None,751,54,0,0,2,0,5
32.56325292400004,35.54059123800005,None,53,75,0,0,40,0,3
32.55083928300007,35.562092294000024,None,99,61,0,0,25,0,4
32.57566656400007,34.96006271400006,None,1370,1189,0,4,699,0,63
32.58808020500004,34.98156377000004,None,40,8,0,0,0,0,2
