Lat,Long,Title,L,R,C,O,A,M,S
32.58808020500004,35.06756799600004,None,546,13,0,0,1,0,2
32.58808020500004,35.15357222200004,None,96,119,0,0,64,0,9
32.57566656400007,35.17507327800007,None,246,16,0,0,0,0,3
32.58808020500004,35.41158489900005,None,170,27,0,0,0,0,0
32.57566656400007,35.433085955000024,None,309,38,0,0,2,0,2
32.60049384600006,34.96006271400006,None,869,126,0,606,241,0,105
32.61290748700003,34.98156377000004,None,110,49,0,0,15,0,1
32.60049384600006,35.00306482700006,None,89,56,0,0,12,0,5
32.60049384600006,35.04606694000006,None,386,11,0,0,0,0,2
32.60049384600006,35.08906905300006,None,936,25,0,1,0,0,2
32.61290748700003,35.15357222200004,None,527,14,0,1,1,0,3
32.61290748700003,35.19657433500004,None,311,75,0,0,1,0,10
32.61290748700003,35.28257856100004,None,3530,3595,0,7,514,0,193
32.60049384600006,35.30407961700007,None,829,510,0,1,32,0,16
32.61290748700003,35.32558067300005,None,1460,1477,0,12,291,0,102
32.60049384600006,35.433085955000024,None,187,32,0,96,6,0,2
32.61290748700003,35.54059123800005,None,307,17,0,0,1,0,1
32.60049384600006,35.562092294000024,None,184,14,0,0,0,0,0
32.62532112700006,34.91706060100006,None,257,11,0,1,0,0,3
32.63773476800003,34.93856165700004,None,348,174,0,0,52,0,20
32.63773476800003,34.98156377000004,None,98,59,0,0,22,0,3
32.63773476800003,35.06756799600004,None,14,167,0,0,118,0,7
32.62532112700006,35.08906905300006,None,77,112,0,0,15,0,2
32.63773476800003,35.11057010900004,None,639,6,0,0,0,0,5
32.63773476800003,35.19657433500004,None,110,42,0,0,1,0,2
32.63773476800003,35.28257856100004,None,551,34,0,0,47,0,7
32.62532112700006,35.30407961700007,None,124,50,0,0,2,0,0
32.63773476800003,35.32558067300005,None,1048,2072,0,8,349,0,107
32.62532112700006,35.34708173000007,None,739,423,0,67,153,0,33
32.62532112700006,35.39008384300007,None,319,10,0,69,90,0,19
32.63773476800003,35.41158489900005,None,92,30,0,91,67,0,22
32.63773476800003,35.45458701200005,None,440,0,0,0,0,0,1
32.65014840900005,34.96006271400006,None,180,74,0,1,6,0,9
32.65014840900005,35.08906905300006,None,514,535,0,0,86,0,67
32.662562050000076,35.11057010900004,None,1338,1425,0,6,491,0,197
32.662562050000076,35.19657433500004,None,0,0,0,0,0,0,0
32.662562050000076,35.23957644800004,None,1443,1576,0,1,418,0,72
32.65014840900005,35.30407961700007,None,152,135,0,0,0,0,3
32.65014840900005,35.34708173000007,None,178,21,0,0,1,0,1
32.662562050000076,35.41158489900005,None,451,13,0,0,1,0,6
32.65014840900005,35.433085955000024,None,303,31,0,49,177,0,7
32.662562050000076,35.45458701200005,None,141,33,0,0,0,0,4
32.662562050000076,35.58359335100005,None,598,39,0,0,1,0,7
32.68738933100008,34.93856165700004,None,689,850,0,0,278,0,46
32.67497569000005,34.96006271400006,None,310,11,0,0,1,0,5
32.68738933100008,35.11057010900004,None,157,191,0,1,13,0,6
32.68738933100008,35.15357222200004,None,373,54,0,0,0,0,12
32.68738933100008,35.19657433500004,None,697,162,0,0,10,0,18
32.67497569000005,35.21807539100007,None,1464,50,0,0,1,0,12
32.68738933100008,35.23957644800004,None,1967,2266,0,3,861,0,225
32.67497569000005,35.26107750400007,None,965,616,0,0,116,0,37
32.68738933100008,35.28257856100004,None,1812,412,0,5262,118,0,615
32.68738933100008,35.32558067300005,None,4734,3149,0,2389,349,0,474
32.68738933100008,35.36858278600005,None,530,90,0,964,136,0,370
32.67497569000005,35.39008384300007,None,556,46,0,342,241,0,17
32.68738933100008,35.41158489900005,None,32,39,0,0,2,0,2
32.67497569000005,35.562092294000024,None,267,283,0,0,59,0,19
32.68738933100008,35.58359335100005,None,1777,53,0,0,1,0,16
32.67497569000005,35.605094407000024,None,654,15,0,1,0,0,6
32.69980297200004,34.96006271400006,None,0,0,0,0,0,0,0
32.71221661200008,34.98156377000004,None,104,17,0,0,2,0,1
32.69980297200004,35.00306482700006,None,60,73,0,0,203,0,14
32.69980297200004,35.04606694000006,None,1888,1656,0,148,694,0,502
32.71221661200008,35.06756799600004,None,2000,540,0,212,290,0,124
32.71221661200008,35.11057010900004,None,870,133,0,1,4,0,7
32.69980297200004,35.13207116500007,None,1607,669,0,3,164,0,47
32.71221661200008,35.15357222200004,None,217,233,0,0,35,0,38
32.69980297200004,35.17507327800007,None,986,577,0,1,30,0,50
32.71221661200008,35.19657433500004,None,0,0,0,0,0,0,0
32.69980297200004,35.21807539100007,None,417,77,0,1,3,0,5
32.71221661200008,35.23957644800004,None,392,90,0,0,3,0,8
32.69980297200004,35.26107750400007,None,244,131,0,0,0,0,5
32.71221661200008,35.28257856100004,None,651,82,0,1577,38,0,167
32.69980297200004,35.30407961700007,None,4843,1415,0,8990,423,0,943
32.71221661200008,35.32558067300005,None,6039,2953,0,2012,491,0,509
32.69980297200004,35.433085955000024,None,171,33,0,0,2,0,5
32.71221661200008,35.45458701200005,None,331,87,0,34,15,0,3
32.71221661200008,35.49758912500005,None,332,409,0,1,244,0,13
32.71221661200008,35.54059123800005,None,120,57,0,0,27,0,1
32.71221661200008,35.58359335100005,None,364,15,0,0,0,0,1
32.69980297200004,35.605094407000024,None,190,30,0,0,0,0,1
32.71221661200008,35.62659546400005,None,164,17,0,0,1,0,0
32.72463025300004,34.96006271400006,None,106,126,0,0,34,0,3
32.72463025300004,35.00306482700006,None,91,107,0,0,1,0,0
32.73704389400007,35.06756799600004,None,824,25,0,0,1,0,6
32.72463025300004,35.13207116500007,None,2759,828,0,57,208,0,120
32.73704389400007,35.15357222200004,None,639,180,0,181,381,0,32
32.72463025300004,35.17507327800007,None,100,19,0,0,0,0,2
32.73704389400007,35.19657433500004,None,179,38,0,0,0,0,2
32.72463025300004,35.21807539100007,None,1046,347,0,179,109,0,31
32.73704389400007,35.23957644800004,None,0,0,0,0,0,0,0
32.72463025300004,35.26107750400007,None,304,207,0,479,52,0,44
32.73704389400007,35.32558067300005,None,320,136,0,643,198,0,117
32.72463025300004,35.34708173000007,None,309,128,0,1589,470,0,302
32.72463025300004,35.39008384300007,None,202,8,0,0,0,0,0
32.72463025300004,35.433085955000024,None,266,72,0,47,8,0,3
32.72463025300004,35.47608806900007,None,181,34,0,0,0,0,0
32.73704389400007,35.54059123800005,None,138,332,0,1,60,0,30
32.72463025300004,35.562092294000024,None,577,119,0,0,10,0,6
32.73704389400007,35.62659546400005,None,83,17,0,0,0,0,2
32.72463025300004,35.648096520000024,None,142,32,0,0,0,0,0
32.74945753500003,34.96006271400006,None,1217,1793,0,7,399,0,122
32.76187117500007,34.98156377000004,None,1294,2555,0,4,477,0,183
32.76187117500007,35.02456588300004,None,0,0,0,0,0,0,0
32.74945753500003,35.08906905300006,None,293,311,0,0,905,0,37
32.76187117500007,35.11057010900004,None,390,338,0,247,618,0,65
32.76187117500007,35.15357222200004,None,439,160,0,23,78,0,21
32.74945753500003,35.17507327800007,None,590,124,0,183,151,0,28
32.74945753500003,35.21807539100007,None,104,19,0,0,0,0,0
32.76187117500007,35.23957644800004,None,169,28,0,0,3,0,4
32.74945753500003,35.30407961700007,None,32,31,0,0,74,0,1
32.74945753500003,35.34708173000007,None,457,342,0,1892,164,0,1149
32.76187117500007,35.41158489900005,None,87,95,0,0,3,0,2
32.74945753500003,35.433085955000024,None,13,46,0,0,138,0,2
32.74945753500003,35.519090181000024,None,17,36,0,0,165,0,6
32.76187117500007,35.66959757700005,None,92,21,0,0,0,0,0
32.77428481600003,34.96006271400006,None,250,638,0,0,186,0,39
32.78669845700006,34.98156377000004,None,8892,3657,0,15,713,0,303
32.77428481600003,35.00306482700006,None,11707,4979,0,17,656,0,486
32.78669845700006,35.02456588300004,None,9448,5093,0,30,1343,0,489
32.77428481600003,35.04606694000006,None,3115,2715,0,6,583,0,272
32.78669845700006,35.11057010900004,None,444,27,0,0,1,0,4
32.77428481600003,35.17507327800007,None,210,97,0,8,13,0,3
32.77428481600003,35.21807539100007,None,477,193,0,490,492,0,21
32.78669845700006,35.23957644800004,None,0,0,0,0,0,0,0
32.77428481600003,35.30407961700007,None,147,142,0,2,22,0,11
32.78669845700006,35.32558067300005,None,189,61,0,88,197,0,9
32.77428481600003,35.39008384300007,None,795,165,0,1052,491,0,303
32.77428481600003,35.433085955000024,None,0,0,0,0,0,0,0
32.78669845700006,35.49758912500005,None,164,218,0,0,95,0,3
32.77428481600003,35.519090181000024,None,1322,3648,0,1,1469,0,88
32.78669845700006,35.54059123800005,None,1311,2124,0,1,941,0,95
32.77428481600003,35.648096520000024,None,281,19,0,0,0,0,6
32.77428481600003,35.691098633000024,None,75,23,0,0,0,0,0
32.78669845700006,35.71259968900006,None,103,13,0,0,0,0,0
32.77428481600003,35.734100746000024,None,0,0,0,0,0,0,0
32.79911209800002,34.96006271400006,None,2860,2342,0,8,265,0,198
32.81152573800006,34.98156377000004,None,17912,8580,0,1187,1097,0,1473
32.79911209800002,35.00306482700006,None,12363,8278,0,353,4011,0,1310
32.81152573800006,35.06756799600004,None,3607,1986,0,8,180,0,146
32.79911209800002,35.08906905300006,None,1319,2049,0,5,294,0,95
32.81152573800006,35.11057010900004,None,6744,8343,0,25,2396,0,477
32.79911209800002,35.13207116500007,None,580,392,0,1,39,0,25
32.81152573800006,35.15357222200004,None,0,0,0,0,0,0,0
32.79911209800002,35.17507327800007,None,2515,741,0,3287,445,0,2259
32.81152573800006,35.19657433500004,None,528,99,0,1260,431,0,281
32.79911209800002,35.26107750400007,None,56,97,0,500,230,0,49
32.79911209800002,35.30407961700007,None,40,1,0,100,48,0,17
32.81152573800006,35.36858278600005,None,252,546,0,322,596,0,54
32.79911209800002,35.39008384300007,None,0,0,0,0,0,0,0
32.79911209800002,35.433085955000024,None,65,89,0,0,201,0,4
32.81152573800006,35.45458701200005,None,65,101,0,0,32,0,3
32.81152573800006,35.49758912500005,None,247,60,0,0,7,0,1
32.79911209800002,35.519090181000024,None,2293,3731,0,4,1106,0,160
32.79911209800002,35.691098633000024,None,316,120,0,0,5,0,7
32.81152573800006,35.71259968900006,None,0,0,0,0,0,0,0
32.79911209800002,35.734100746000024,None,61,26,0,0,0,0,4
32.823939379000024,34.96006271400006,None,6243,5087,0,138,458,0,457
32.83635302000005,34.98156377000004,None,4232,2906,0,161,482,0,304
32.823939379000024,35.00306482700006,None,2515,1374,0,916,388,0,492
32.823939379000024,35.04606694000006,None,613,375,0,1,36,0,36
32.83635302000005,35.06756799600004,None,21907,14512,0,35,3004,0,1092
32.823939379000024,35.08906905300006,None,7616,3619,0,12,226,0,225
32.83635302000005,35.11057010900004,None,0,0,0,0,0,0,0
32.823939379000024,35.13207116500007,None,196,352,0,3,47,0,22
32.823939379000024,35.17507327800007,None,173,11,0,282,109,0,58
32.83635302000005,35.19657433500004,None,0,0,0,0,0,0,0
32.823939379000024,35.21807539100007,None,0,0,0,0,0,0,0
32.83635302000005,35.23957644800004,None,154,25,0,464,51,0,50
32.823939379000024,35.26107750400007,None,208,93,0,1331,373,0,189
32.83635302000005,35.28257856100004,None,135,13,0,0,3,0,8
32.823939379000024,35.34708173000007,None,0,0,0,0,0,0,0
32.83635302000005,35.36858278600005,None,0,0,0,0,0,0,0
32.83635302000005,35.41158489900005,None,602,222,0,502,20,0,172
32.83635302000005,35.49758912500005,None,263,294,0,128,210,0,18
32.823939379000024,35.777102859000024,None,8,121,0,0,89,0,8
32.83635302000005,35.79860391500006,None,30,91,0,0,246,0,10
32.86118030100005,35.06756799600004,None,800,960,0,7,158,0,89
32.848766660000024,35.08906905300006,None,9612,8394,0,12,1150,0,573
32.848766660000024,35.13207116500007,None,297,20,0,0,1,0,1
32.86118030100005,35.19657433500004,None,1832,443,0,4682,1272,0,1742
32.86118030100005,35.23957644800004,None,95,19,0,0,0,0,7
32.848766660000024,35.26107750400007,None,104,17,0,0,1,0,0
32.86118030100005,35.28257856100004,None,1421,279,0,2544,183,0,442
32.848766660000024,35.30407961700007,None,0,0,0,0,0,0,0
32.848766660000024,35.34708173000007,None,174,71,0,2658,149,0,1556
32.86118030100005,35.36858278600005,None,336,73,0,1269,106,0,815
32.848766660000024,35.433085955000024,None,0,0,0,0,0,0,0
32.86118030100005,35.49758912500005,None,0,0,0,0,0,0,0
32.848766660000024,35.519090181000024,None,331,33,0,0,2,0,1
32.86118030100005,35.66959757700005,None,172,28,0,0,0,0,2
32.86118030100005,35.75560180200006,None,0,0,0,0,0,0,0
32.88600758300004,35.23957644800004,None,596,68,0,831,141,0,202
32.87359394200007,35.26107750400007,None,642,125,0,0,26,0,26
32.88600758300004,35.28257856100004,None,0,0,0,0,0,0,0
32.87359394200007,35.30407961700007,None,214,42,0,1134,110,0,48
32.88600758300004,35.32558067300005,None,0,0,0,0,0,0,0
32.88600758300004,35.36858278600005,None,117,29,0,117,125,0,25
32.88600758300004,35.41158489900005,None,2018,923,0,928,143,0,343
32.87359394200007,35.433085955000024,None,0,0,0,0,0,0,0
32.88600758300004,35.45458701200005,None,2,28,0,0,24,0,0
32.88600758300004,35.49758912500005,None,186,11,0,0,0,0,1
32.87359394200007,35.691098633000024,None,0,0,0,0,0,0,0
32.91083486400004,35.06756799600004,None,404,13,0,255,23,0,96
32.89842122300007,35.08906905300006,None,958,24,0,0,2,0,6
32.89842122300007,35.17507327800007,None,251,159,0,0,79,0,33
32.91083486400004,35.23957644800004,None,98,37,0,0,0,0,1
32.89842122300007,35.26107750400007,None,91,35,0,0,0,0,1
32.91083486400004,35.28257856100004,None,942,493,0,2,87,0,63
32.89842122300007,35.30407961700007,None,2038,1218,0,5,229,0,146
32.91083486400004,35.32558067300005,None,96,3,0,41,247,0,12
32.91083486400004,35.36858278600005,None,0,0,0,0,0,0,0
32.89842122300007,35.39008384300007,None,15,98,0,0,104,0,2
32.89842122300007,35.47608806900007,None,0,0,0,0,0,0,0
32.89842122300007,35.519090181000024,None,0,0,0,0,0,0,0
32.91083486400004,35.54059123800005,None,210,72,0,0,1,0,4
32.91083486400004,35.58359335100005,None,0,0,0,0,0,0,0
32.89842122300007,35.691098633000024,None,119,21,0,0,0,0,1
32.93566214600003,35.06756799600004,None,4319,4467,0,703,1071,0,672
32.92324850500006,35.08906905300006,None,3488,4370,0,338,935,0,449
32.92324850500006,35.13207116500007,None,634,193,0,472,97,0,899
32.93566214600003,35.15357222200004,None,266,38,0,638,1004,0,221
32.92324850500006,35.17507327800007,None,67,93,0,0,10,0,3
32.93566214600003,35.23957644800004,None,0,0,0,0,0,0,0
32.92324850500006,35.26107750400007,None,2322,672,0,1539,799,0,316
32.93566214600003,35.28257856100004,None,366,105,0,718,351,0,105
32.92324850500006,35.30407961700007,None,5581,3343,0,20,525,0,310
32.93566214600003,35.32558067300005,None,861,128,0,422,174,0,265
32.92324850500006,35.34708173000007,None,45,95,0,0,11,0,3
32.93566214600003,35.36858278600005,None,1074,553,0,786,102,0,209
32.92324850500006,35.39008384300007,None,0,0,0,0,0,0,0
32.93566214600003,35.41158489900005,None,86,117,0,2,51,0,3
32.92324850500006,35.433085955000024,None,169,13,0,0,0,0,0
32.93566214600003,35.45458701200005,None,120,37,0,0,9,0,8
32.93566214600003,35.49758912500005,None,79,3,0,21,24,0,1
32.93566214600003,35.54059123800005,None,281,8,0,0,2,0,1
32.92324850500006,35.605094407000024,None,141,18,0,0,0,0,0
32.93566214600003,35.62659546400005,None,0,0,0,0,0,0,0
32.93566214600003,35.79860391500006,None,0,0,0,0,0,0,0
32.94807578600006,35.08906905300006,None,953,1091,0,7,225,0,44
32.96048942700003,35.11057010900004,None,0,0,0,0,0,0,0
32.96048942700003,35.15357222200004,None,673,274,0,1527,152,0,499
32.94807578600006,35.17507327800007,None,1705,971,0,1164,1265,0,254
32.94807578600006,35.21807539100007,None,977,1139,0,133,705,0,513
32.96048942700003,35.23957644800004,None,0,0,0,0,0,0,0
32.94807578600006,35.26107750400007,None,0,0,0,0,0,0,0
32.94807578600006,35.30407961700007,None,0,0,0,0,0,0,0
32.96048942700003,35.32558067300005,None,0,0,0,0,0,0,0
32.94807578600006,35.34708173000007,None,199,396,0,31,302,0,21
32.94807578600006,35.433085955000024,None,34,82,0,0,18,0,1
32.96048942700003,35.45458701200005,None,20,66,0,0,67,0,1
32.96048942700003,35.49758912500005,None,2682,4311,0,10,2798,0,686
32.94807578600006,35.519090181000024,None,0,0,0,0,0,0,0
32.96048942700003,35.54059123800005,None,551,304,0,4,51,0,15
32.94807578600006,35.562092294000024,None,36,147,0,0,25,0,1
32.96048942700003,35.58359335100005,None,654,57,0,165,138,0,8
32.94807578600006,35.734100746000024,None,0,0,0,0,0,0,0
32.97290306800005,35.08906905300006,None,1285,268,0,142,50,0,28
32.98531670800003,35.11057010900004,None,730,38,0,123,58,0,58
32.97290306800005,35.13207116500007,None,319,27,0,0,3,0,5
32.98531670800003,35.15357222200004,None,351,171,0,89,114,0,74
32.98531670800003,35.19657433500004,None,0,0,0,0,0,0,0
32.98531670800003,35.23957644800004,None,601,593,0,35,410,0,25
32.98531670800003,35.28257856100004,None,0,0,0,0,0,0,0
32.97290306800005,35.30407961700007,None,560,842,0,38,206,0,135
32.98531670800003,35.32558067300005,None,101,46,0,0,49,0,1
32.97290306800005,35.34708173000007,None,454,261,0,312,502,0,108
32.97290306800005,35.39008384300007,None,1361,1480,0,159,209,0,128
32.98531670800003,35.45458701200005,None,20,72,0,0,143,0,5
32.98531670800003,35.49758912500005,None,180,118,0,0,69,0,4
32.97290306800005,35.519090181000024,None,0,0,0,0,0,0,0
32.98531670800003,35.54059123800005,None,919,1831,0,6,1190,0,89
32.97290306800005,35.562092294000024,None,0,0,0,0,0,0,0
32.97290306800005,35.605094407000024,None,345,18,0,1,2,0,2
32.97290306800005,35.820104972000024,None,7,36,0,0,110,0,4
32.99773034900005,35.08906905300006,None,4396,3218,0,9,324,0,227
33.010143990000074,35.11057010900004,None,4042,5378,0,8,892,0,304
32.99773034900005,35.13207116500007,None,295,126,0,0,2,0,6
33.010143990000074,35.15357222200004,None,498,14,0,0,0,0,1
32.99773034900005,35.21807539100007,None,605,4,0,1,1,0,0
33.010143990000074,35.23957644800004,None,77,87,0,0,32,0,3
32.99773034900005,35.26107750400007,None,679,240,0,18,25,0,25
33.010143990000074,35.28257856100004,None,2143,1963,0,250,1005,0,392
32.99773034900005,35.30407961700007,None,19,154,0,0,9,0,3
33.010143990000074,35.32558067300005,None,40,79,0,0,19,0,7
33.010143990000074,35.45458701200005,None,356,34,0,175,34,0,281
32.99773034900005,35.47608806900007,None,0,0,0,0,0,0,0
33.010143990000074,35.49758912500005,None,4,144,0,1,212,0,5
32.99773034900005,35.519090181000024,None,0,0,0,0,0,0,0
32.99773034900005,35.562092294000024,None,286,9,0,0,1,0,2
33.010143990000074,35.58359335100005,None,553,95,0,0,2,0,3
32.99773034900005,35.605094407000024,None,18,126,0,0,15,0,4
33.010143990000074,35.62659546400005,None,230,8,0,0,0,0,5
32.99773034900005,35.691098633000024,None,775,924,0,0,109,0,25
33.02255763100004,35.08906905300006,None,2419,1409,0,4,157,0,89
33.034971271000074,35.11057010900004,None,485,21,0,2,0,0,2
33.02255763100004,35.17507327800007,None,0,0,0,0,0,0,0
33.034971271000074,35.19657433500004,None,0,0,0,0,0,0,0
33.034971271000074,35.23957644800004,None,0,0,0,0,0,0,0
33.02255763100004,35.26107750400007,None,643,152,0,235,103,0,77
33.034971271000074,35.28257856100004,None,0,93,0,0,1,0,1
33.034971271000074,35.32558067300005,None,79,109,0,0,29,0,1
33.02255763100004,35.34708173000007,None,510,461,0,14,680,0,15
33.02255763100004,35.39008384300007,None,239,6,0,0,0,0,1
33.034971271000074,35.41158489900005,None,0,0,0,0,0,0,0
33.02255763100004,35.433085955000024,None,30,87,0,0,126,0,18
33.02255763100004,35.691098633000024,None,0,0,0,0,0,0,0
33.034971271000074,35.84160602800006,None,0,0,0,0,0,0,0
33.059798553000064,35.11057010900004,None,120,76,0,0,3,0,2
33.059798553000064,35.15357222200004,None,490,299,0,1,126,0,24
33.04738491200004,35.17507327800007,None,105,138,0,25,46,0,4
33.059798553000064,35.23957644800004,None,122,147,0,0,31,0,22
33.04738491200004,35.30407961700007,None,260,49,0,102,140,0,483
33.059798553000064,35.32558067300005,None,97,90,0,0,6,0,4
33.04738491200004,35.34708173000007,None,0,0,0,0,0,0,0
33.059798553000064,35.41158489900005,None,49,92,0,0,38,0,5
33.04738491200004,35.433085955000024,None,288,9,0,0,0,0,1
33.04738491200004,35.47608806900007,None,200,160,0,13,161,0,2
33.059798553000064,35.49758912500005,None,1,169,0,1,170,0,16
33.04738491200004,35.562092294000024,None,98,97,0,0,8,0,5
33.04738491200004,35.605094407000024,None,471,260,0,2,17,0,20
33.084625834000065,35.11057010900004,None,323,39,0,0,0,0,5
33.07221219400003,35.13207116500007,None,497,566,0,2,212,0,41
33.084625834000065,35.15357222200004,None,0,0,0,0,0,0,0
33.07221219400003,35.17507327800007,None,44,92,0,0,29,0,3
33.07221219400003,35.21807539100007,None,474,5,0,0,0,0,0
33.084625834000065,35.23957644800004,None,184,65,0,6,78,0,7
33.084625834000065,35.28257856100004,None,36,107,0,0,13,0,13
33.07221219400003,35.30407961700007,None,60,87,0,0,27,0,2
33.084625834000065,35.32558067300005,None,40,62,0,2,5,0,1
33.084625834000065,35.45458701200005,None,198,6,0,0,1,0,2
33.07221219400003,35.519090181000024,None,58,97,0,0,27,0,4
33.084625834000065,35.75560180200006,None,0,0,0,0,0,0,0
33.084625834000065,35.79860391500006,None,94,21,0,0,2,0,0
33.09703947500003,35.17507327800007,None,388,19,0,1,1,0,0
33.109453116000054,35.28257856100004,None,54,78,0,0,5,0,1
33.09703947500003,35.47608806900007,None,24,109,0,0,44,0,17
33.09703947500003,35.519090181000024,None,266,5,0,0,0,0,2
33.09703947500003,35.562092294000024,None,129,73,0,0,17,0,9
33.109453116000054,35.71259968900006,None,0,0,0,0,0,0,0
33.12186675600003,35.562092294000024,None,281,16,0,0,0,0,1
33.12186675600003,35.648096520000024,None,249,16,0,1,1,0,2
33.12186675600003,35.691098633000024,None,0,0,0,0,0,0,0
33.12186675600003,35.777102859000024,None,178,84,0,0,1,0,3
33.159107679000044,35.58359335100005,None,375,58,0,0,2,0,3
33.14669403800008,35.648096520000024,None,272,3,0,1,0,0,1
33.159107679000044,35.66959757700005,None,325,10,0,1,0,0,1
33.183934960000045,35.54059123800005,None,203,2,0,0,0,0,0
33.17152131900008,35.605094407000024,None,384,27,0,0,1,0,1
33.183934960000045,35.62659546400005,None,594,21,0,1,2,0,2
33.183934960000045,35.75560180200006,None,18,16,0,0,0,0,0
33.17152131900008,35.777102859000024,None,134,33,0,0,0,0,1
33.208762242000034,35.54059123800005,None,86,92,0,0,11,0,2
33.19634860100007,35.562092294000024,None,1055,1399,0,6,471,0,81
33.208762242000034,35.58359335100005,None,1162,1912,0,11,601,0,113
33.19634860100007,35.648096520000024,None,370,12,0,0,0,0,0
33.19634860100007,35.777102859000024,None,12,35,0,0,0,0,4
33.233589523000035,35.54059123800005,None,0,0,0,0,0,0,0
33.22117588200007,35.562092294000024,None,729,1377,0,0,501,0,130
33.233589523000035,35.58359335100005,None,0,0,0,0,0,0,0
33.22117588200007,35.605094407000024,None,144,32,0,0,1,0,1
33.233589523000035,35.62659546400005,None,742,51,0,1,0,0,3
33.22117588200007,35.648096520000024,None,101,49,0,0,0,0,2
33.233589523000035,35.66959757700005,None,111,7,0,0,0,0,1
33.233589523000035,35.75560180200006,None,0,0,0,0,0,0,0
33.258416804000035,35.54059123800005,None,143,11,0,0,0,0,1
33.24600316400006,35.562092294000024,None,424,24,0,0,0,0,3
33.24600316400006,35.605094407000024,None,337,74,0,0,13,0,3
33.24600316400006,35.734100746000024,None,0,0,0,0,0,0,0
33.283244086000025,35.58359335100005,None,228,213,0,0,11,0,12
33.283244086000025,35.62659546400005,None,271,215,0,0,0,0,1
33.27083044500006,35.734100746000024,None,0,0,0,0,0,0,0
33.27083044500006,35.777102859000024,None,2,48,0,0,0,0,5
